"","g1","g2","g3","g4","g5","g6","g7","g8","g9","g10","g11","g12","g13","g14","gtot","b1","b2","b3","b4","b5","b6","b7","b8","b9","b10","b11","b12","b13","b14","btot","g1SD","g2SD","g3SD","g4SD","g5SD","g6SD","g7SD","g8SD","g9SD","g10SD","g11SD","g12SD","g13SD","g14SD","gtotSD","b1SD","b2SD","b3SD","b4SD","b5SD","b6SD","b7SD","b8SD","b9SD","b10SD","b11SD","b12SD","b13SD","b14SD","btotSD","d1","d2","d3","d4","d5","d6","d7","d8","d9","d10","d11","d12","d13","d14","dtot","dlow1","dlow2","dlow3","dlow4","dlow5","dlow6","dlow7","dlow8","dlow9","dlow10","dlow11","dlow12","dlow13","dlow14","dtotlow","dhigh1","dhigh2","dhigh3","dhigh4","dhigh5","dhigh6","dhigh7","dhigh8","dhigh9","dhigh10","dhigh11","dhigh12","dhigh13","dhigh14","dtothigh","t1","t2","t3","t4","t5","t6","t7","t8","t9","t10","t11","t12","t13","t14","ttot","df1","df2","df3","df4","df5","df6","df7","df8","df9","df10","df11","df12","df13","df14","dftot","p1","p2","p3","p4","p5","p6","p7","p8","p9","p10","p11","p12","p13","p14","ptot"
"279",5.79,5.49,5.28,5.51,5.26,5.77,5.35,5.4,5.62,5.73,5.21,5.41,5.7,5.48,77,5.06,4.18,4.35,4.34,4.24,4.73,4.85,4.54,4.69,4.55,3.99,4.52,3.97,4.42,62.43,1.20012625598436,1.40342294394668,1.54449167866148,1.32950207129427,1.37525020680352,1.16215578155687,1.38078443522719,1.2552918289217,1.16150372754069,1.17081513519773,1.34310810955016,1.47089610562247,1.32954005869578,1.23484755530733,13.4261918004558,1.45518925146379,1.70785470013338,1.52669842497072,1.62816126071992,1.70631625190501,1.73993498078915,1.45903662695214,1.72574094758797,1.42626870688606,1.53987406017899,1.66663636336088,1.69658004184413,1.90933379888262,1.40115392560287,12.7653690297087,0.547321216870486,0.838095293466222,0.605618252796425,0.787162097943225,0.658213279358535,0.702928999376442,0.352001251562231,0.569927779350862,0.715032122327795,0.862668501997998,0.806056487025584,0.560540587089479,1.05155687657814,0.802652558325977,1.11221815938506,0.264286936979792,0.547923558943814,0.321367890724803,0.498431201758014,0.372771875600652,0.41640581576307,0.0722257684625755,0.286435006275601,0.42820530669824,0.571773527442844,0.516800309872851,0.277240218381601,0.754508901183642,0.513491819237266,0.812978087686138,0.829022026609631,1.12631550260464,0.888404446602233,1.07404327877034,0.942075348121712,0.987777102725581,0.630901396438357,0.852036034122597,1.00015829726793,1.1515638880556,1.093424840078,0.842477579502533,1.34625968992526,1.08993230933522,1.40901130164022,3.87014543936394,5.92622865290495,4.28236773362701,5.56607657348683,4.65427073301455,4.97045862151757,2.48902471965805,4.02999797565585,5.05604062464193,6.09998747678825,5.69968007995197,3.96362050261259,7.43562998231747,5.67561066929029,7.86457002659994,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,0.000147617537674485,0.0000000135527916137635,0.0000288131848394911,0.0000000839764285184205,0.00000594519588896846,0.00000144238830293526,0.0136338077669461,0.0000795053210180279,0.000000971974779629277,0.00000000547443203046637,0.000000043067357333496,0.000103035156523242,0.00000000000307607124766213,0.0000000486109596379286,0.000000000000234484228305737
"280",5.97,5.62,5.47,5.64,5.48,6.01,5.88,5.47,5.6,5.89,5.35,5.67,5.59,5.75,79.39,4.93,4.26,4.52525252525253,4.38,4.59,4.82,4.97,4.55,4.83,4.77777777777778,4.14,4.62,4.34,4.58,64.4141414141414,0.892788164723697,1.26155267488724,1.3139115785941,1.29895062541758,1.32176802316848,1.16770516549999,1.01782100388997,1.4316410023452,1.11916274621936,1.08147859876928,1.45209705549796,1.22313556323925,1.59604941570546,0.978299906506541,12.430733337705,1.48565531573502,1.75015150859299,1.65580878778401,1.65009947664627,1.7061682510849,1.74298014847553,1.4316410023452,1.70782512765993,1.46373674290333,1.50207717100833,1.68786518682296,1.7102188412155,1.91337662288691,1.45073997140992,13.3882449970953,0.848556666570286,0.891487520944629,0.63244324412015,0.848518419913593,0.583178487629015,0.80215973531701,0.732638445992232,0.583832119588881,0.590993362587092,0.850498318801693,0.768546435782002,0.706233809518907,0.709472768971195,0.945623648353732,1.15948700775947,0.558079253661173,0.599721294347234,0.346875994533384,0.558042130568169,0.299409253019319,0.513012784509127,0.44536176396314,0.300049100545982,0.307058415322938,0.559228311446084,0.480322364954758,0.419628173772195,0.422785991518634,0.652154281193935,0.857705715289024,1.13706200756308,1.181198683429,0.916479526311417,1.13702271223167,0.865533494365226,1.08942668884602,1.01817758714289,0.866199449470955,0.873496636531738,1.13978243718239,1.05495872538934,0.99115737040333,0.994470627408249,1.23693638638805,1.45873244278417,6.00020173152901,6.30376871403132,4.46079861060396,5.99993128682596,4.12369463244592,5.67212588437464,5.18053613319082,4.12831650835813,4.17895414321573,5.99880187527284,5.43444396398205,4.99382715814028,5.01673006006729,6.68656894201287,8.17818528589447,198,198,197,198,198,198,198,198,198,197,198,198,198,198,197,0.00000000923252479478682,0.00000000185126036512921,0.0000137103266612608,0.00000000924554241084786,0.000054837836224906,0.0000000494692517187282,0.000000542763248372382,0.0000538332961878878,0.0000439177706078188,0.00000000936556204817581,0.000000160449588550869,0.00000129562429398878,0.00000116588110993862,0.000000000227718727197845,0.0000000000000348290296564823
"281",5.94,5.49,5.43,5.42,5.54,5.87,5.75,5.54,5.7,5.79,5.36,5.83,5.83,5.72,79.21,5.1,4.15,4.25,4.17,4.3,4.7,4.89,4.43,4.46,4.65,4.1,4.81,4.3,4.38,62.69,0.826578685445205,1.17632366878227,1.15692905940029,1.28062484748657,1.20955789569177,1.11604460285221,1.0480862791225,1.23435665981772,1.01005050378782,0.967084549174748,1.23517471058007,1.09225926548155,1.24766448481419,0.943665751474033,10.3964786190694,1.35214009195898,1.70190030450219,1.5200677815828,1.61467387331675,1.57313301241423,1.73787284350784,1.43474208430813,1.65300461052722,1.47312627092894,1.54641978175854,1.61119818643133,1.69189989435701,1.89363633939006,1.46873132913127,13.7948131080805,0.7495944849663,0.915983524807303,0.873583984843465,0.857778389670611,0.883712668950779,0.801129592510843,0.684507549647959,0.760911372010917,0.981794771143327,0.883924569910001,0.877711463966959,0.716291820840319,0.954153421902853,1.08551378754536,1.35250082797785,0.461875418469118,0.623457336214886,0.582361931613349,0.567028788067274,0.592183929589767,0.512011439251378,0.398437672651606,0.472892084860332,0.687139701446605,0.592389381751987,0.586364804291495,0.429433139360784,0.660407867959402,0.787251326865018,1.04360593418866,1.03554077986285,1.20640826146754,1.16278532372131,1.14653791193278,1.17320121499022,1.08836982042986,0.968941542765641,1.04713454645732,1.27422730402912,1.17341915850935,1.16702945707566,1.00144721012176,1.24572666258682,1.38137355888651,1.65859044042362,5.30043343459708,6.476981618464,6.1771715961878,6.06540916091366,6.24879220835558,5.66484167473633,4.84019930129459,5.38045591030879,6.94233740408941,6.25029057440764,6.20635728096209,5.06494803824649,6.74688354919856,7.6757416024482,9.56362507023556,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,0.000000306805694134765,0.000000000723945219707728,0.00000000364030791411773,0.00000000656545691019951,0.00000000248574016491529,0.0000000513114023466624,0.00000260611062885839,0.000000208609974489513,0.0000000000539154645986674,0.00000000246590720582858,0.00000000311721476091459,0.000000932596989620284,0.000000000162587447698382,0.00000000000073481734874247,0.00000000000000000468601878383897
"282",5.71,5.59,5.4,5.45,5.38,5.8,5.56,5.45454545454545,5.7,5.64,5.48,5.56,5.61,5.59,77.8383838383838,5.03,4.27,4.48484848484848,4.21,4.48,4.74,4.92,4.62,4.63,4.65656565656566,4.01,4.75,4.18,4.34,63.4141414141414,1.00799831649691,1.03567671723674,1.27128345232746,1.31329641541713,1.24543611281796,1.02494148638108,1.22532205620161,1.18900341799965,1.13262009642611,1.1238462096881,1.07759552765039,1.12204719107081,1.26247312202612,1.01598337694188,11.6063908070274,1.40313501801782,1.71655633655457,1.56729089262811,1.59097835347063,1.64826201702511,1.77308724653876,1.48854209740859,1.7625738755203,1.54824762459715,1.5659750575438,1.66663636336088,1.74873691791556,1.88229389390454,1.50567948351258,13.7343678123271,0.55662507316974,0.931149805234846,0.641655122670321,0.850037205410139,0.616100369150948,0.731962563058586,0.469449261044952,0.554580177498999,0.788825291497878,0.722131123572607,1.04747934395985,0.551322143274343,0.892281324498593,0.973227949571499,1.13442949639411,0.273404111925098,0.638144228379586,0.355877186389293,0.55951626519208,0.331619702414815,0.444703329553437,0.18786620097043,0.27068446748109,0.500048595598705,0.434397873332322,0.750575030774164,0.26820793075877,0.600490749643173,0.678857128539795,0.832841411109933,0.838491500030851,1.22202556616647,0.925881863472778,1.1385831760319,0.899093701579684,1.01748566640169,0.749878037630634,0.837119130013563,1.07574890150981,1.00814011353177,1.34204549847193,0.833093818047283,1.18201532093905,1.26539170079894,1.43350924981082,3.93593363816781,6.58422341582093,4.525772559523,6.01067072206371,4.35648748918171,5.17575691913412,3.319507559079,3.91160868308058,5.57783712789604,5.09339224136702,7.40679747266849,3.89843626127589,6.30938175279069,6.88176082782286,7.98141898244322,198,198,197,198,198,198,198,197,198,197,198,198,198,198,196,0.000114691303024499,0.000000000401682762187014,0.0000103956416279186,0.00000000874217597731336,0.0000212007590386924,0.000000555141887832432,0.00107337847935153,0.000126149987800496,0.000000079216279721992,0.000000820168525708486,0.00000000000364724246992202,0.000132487481360507,0.0000000017962253535985,0.0000000000760553757082669,0.000000000000119193774974301
"283",5.78,5.44,5.31,5.34,5.31,5.69,5.71,5.32,5.55,5.6,5.26,5.53,5.52,5.57,76.93,5.18,4.19,4.31313131313131,4.42,4.39,4.79,4.96,4.6,4.75,4.65656565656566,4.18,4.81,4.32,4.64,64.3030303030303,1.04039619492972,1.42361043360417,1.4048616884364,1.35750811519795,1.30031076316705,1.28468052075372,1.20012625598436,1.3624102231566,1.15797629116882,1.27920429813366,1.35303624146106,1.37403777167143,1.48718430993511,1.15692905940029,14.0297339370151,1.36611223047838,1.75058431803368,1.59493115868625,1.63410618697288,1.69309351678094,1.73085487140274,1.45588322320025,1.70560573084488,1.50671895859912,1.51967784019909,1.66593923519243,1.70971673476378,1.97397205060397,1.45310534770028,13.5710184490321,0.494142172566446,0.783455646374649,0.663507503396364,0.612440412390248,0.609460414253789,0.590480595246212,0.562156742015448,0.466449395063381,0.595366726028201,0.671967250894078,0.711662249873307,0.464221019272514,0.686651977318026,0.708089898493,0.914769374980611,0.212120555661587,0.494826510296522,0.377218932176218,0.328040560592294,0.325126045412732,0.306556581607737,0.278823451915619,0.184918238643772,0.311338181486358,0.385476913693824,0.424920435719841,0.182728224942405,0.400529880964222,0.421437804656138,0.621540656411214,0.774952146535131,1.07024258941042,0.94819723093516,0.895361006710486,0.892322111329134,0.872974078503245,0.844123010250077,0.746833269105592,0.87795385913272,0.956840427206765,0.996710524705186,0.744571736331381,0.971133608971543,0.993055994075435,1.205888282517,3.49411281091987,5.53986800310404,4.67990349615231,4.3306076867383,4.30953591783616,4.17532833057665,3.9750484436886,3.2982953032968,4.20987849267374,4.73957245496357,5.0322120279989,3.28253830696925,4.85536269476728,5.00695168914094,6.45212356187544,198,198,197,198,198,198,198,198,198,197,198,198,198,198,197,0.000586771436382267,0.0000000956103187800672,0.00000532915903778066,0.0000236083927510436,0.0000257602457878147,0.0000445653743214542,0.0000985602714243255,0.00115322661696699,0.000038748244381364,0.00000409661788807145,0.00000108540902718582,0.00121608349811692,0.00000243409297209013,0.00000121965583289101,0.000000000836680418222827
"284",5.86,5.55,5.15,5.69,5.17,5.78,5.74,5.6,5.7,5.74,5.37,5.65,5.56,5.65,78.21,5.1,4.28,4.58,4.39,4.4,4.85,4.97,4.72,4.87,4.7,4.31,4.66,4.23,4.67,64.73,1.1011472437986,1.22577536788975,1.43811745632331,1.24474653620484,1.33374993491617,1.09710362483968,1.10663745854117,1.15470053837925,1.09636681909852,1.20285854815464,1.41174725182318,1.17529278535739,1.41649731608099,1.14039688288992,11.7372712055884,1.40345893053447,1.63965997953382,1.49193115989264,1.54981263122972,1.62057478268133,1.70782512765993,1.35925558949587,1.69419686881514,1.36074103400175,1.4106377954312,1.62490092938094,1.74205266130145,1.87409237291608,1.40744772226505,11.9737549699669,0.602508721743127,0.877322696961139,0.389006439199477,0.924884766265884,0.518830259995971,0.647937875475605,0.621268608207677,0.606994980683032,0.671714047667517,0.793365387830879,0.696424579006661,0.666243031986854,0.800661161768276,0.765086521067763,1.13696720734227,0.318325999993097,0.585987795648695,0.108711378549473,0.632078039315144,0.236350060599162,0.362736108236678,0.336673090005137,0.322714571810505,0.38595268945603,0.50446323881865,0.410062672945972,0.380612027885409,0.511556092728566,0.476955473201284,0.836803592127874,0.885234167477977,1.16662967987797,0.668337254929319,1.21557336100653,0.800041962014392,0.931582594956754,0.904365408604698,0.889808172698808,0.955866948469992,1.08040526592724,0.981125204549005,0.950277358057926,1.08788924802134,1.0514128801805,1.43464368092058,4.26038002868604,6.20360828310092,2.75069091083182,6.53992290042742,3.66868395127931,4.58161265536405,4.39303245801977,4.29210266987169,4.74973558123965,5.6099404569391,4.92446542400596,4.7110496583619,5.66152936919047,5.40997867241439,8.03957222298448,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,0.0000315347896759163,0.00000000316315849649736,0.00649834089390785,0.000000000512705743706252,0.000313350250004575,0.0000081538217493194,0.000018198445599125,0.0000276814192209203,0.00000390416539765625,0.0000000675229808533416,0.00000177971529515984,0.00000463301464400647,0.0000000521710692592025,0.000000180756467087795,0.0000000000000803668422253106
"285",5.88,5.51,5.42,5.58,5.41,5.81,5.75,5.57575757575758,5.59,5.76,5.51,5.71,5.7,5.66,78.7878787878788,4.99,4.37,4.50505050505051,4.37,4.49,5.05,4.93,4.67,4.84,4.75757575757576,4.36,4.67,4.37,4.67,65.1515151515152,0.966927864398113,1.43192319640546,1.37201466552812,1.28848826933039,1.47774739848777,1.05116577900419,1.15797629116882,1.18744202084805,1.1814645935696,1.30360804668962,1.36696227401705,1.21684307562934,1.29879509040829,1.15662343819316,13.0573872494108,1.48047903795298,1.66153756223176,1.56083270144914,1.60589192939279,1.65447052777398,1.585126576216,1.44428515050166,1.67002691564834,1.37598449603669,1.5124713462687,1.58605030044938,1.76986560010195,1.93142539084585,1.43586808994321,13.2675479766814,0.711798711653658,0.735016613848146,0.622846264565191,0.831120516206759,0.586510372327704,0.565092798573975,0.626440919911243,0.624585517664515,0.58483270860558,0.710244862984788,0.7767308613983,0.684778992411098,0.808120806641682,0.759351739726957,1.03597057259182,0.425053462305196,0.447678424185694,0.337495615841659,0.541150746892035,0.302670727321442,0.281699483155382,0.341729602189999,0.33919583391962,0.301028561382258,0.422813283504606,0.488285276240822,0.398702513481557,0.518806578729062,0.471374062777042,0.737967957706926,0.996850133881379,1.02061230275114,0.906687107894321,1.11915252847929,0.86892834466711,0.847112475233134,0.90964215307385,0.908461554198473,0.867218930470495,0.995977321353877,1.06334794040931,0.969219007358461,1.09554307107335,1.04553651244657,1.33163129886996,5.03317695850149,5.19735231936798,4.39310843688044,5.87690952993063,4.14725461509166,3.99580949871342,4.42960622481979,4.40537587412653,4.13539174114702,5.00955512996079,5.49231659251606,4.84211869147979,5.71427702394276,5.36942764466733,7.28869905059698,198,198,197,198,198,198,198,197,198,197,198,198,198,198,196,0.00000108057592756388,0.000000501303307056979,0.0000182350531006153,0.0000000174755099741337,0.0000498976936778575,0.0000908997219497573,0.0000156047002344761,0.0000173206322252638,0.0000523294892867604,0.00000120959868817831,0.000000120858961943238,0.00000258370362135923,0.0000000400115437345759,0.000000220052059457401,0.00000000000750313461111538
"286",5.93,5.65,5.3,5.63,5.13,5.9,5.82,5.36,5.56,5.66,5.42,5.84,5.83,5.71,78.74,5.1,4.21,4.32323232323232,4.34,4.21,4.84,4.78,4.53,4.71,4.68686868686869,4.09,4.6,4.16,4.61,63.2828282828283,1.10330083262577,1.33617122231903,1.42488702369803,1.33071713027528,1.48157028353383,1.03961919990354,1.10444464768407,1.3745155253008,1.19189179903465,1.27303026696385,1.36463263269725,1.0609696346534,1.37109408499161,1.13968806648525,12.3367071552478,1.38898989531707,1.73668091659366,1.62774592378969,1.48541733074064,1.68352084164183,1.70986442843764,1.43252267420841,1.72008339003865,1.47911384882225,1.50269461808911,1.63358068627964,1.6575508280215,1.8407288850569,1.38458322504308,13.67930091605,0.661720655221319,0.929379109683296,0.638757128437425,0.914770228761612,0.580162106564668,0.749117127416158,0.813105787997285,0.533104918618889,0.632816157083213,0.699076572042321,0.883646996412141,0.891057176457879,1.02896615814907,0.867465858777295,1.18701257899355,0.376196686242403,0.636429850777288,0.353045765680406,0.622282098697922,0.296456305218831,0.461410637345917,0.523650842012197,0.250350431868721,0.347960929575602,0.411924396873917,0.592120255396839,0.5993041419518,0.732708214065219,0.576427572218294,0.884165055693449,0.945657705853818,1.22020185010718,0.922923650332431,1.20515918780536,0.862460428671329,1.0350518334885,1.10065879437513,0.814558267716593,0.916147325323397,0.984553382458241,1.17313367001799,1.18075596810833,1.32291799774418,1.15649525497534,1.48728096542091,4.679071625582,6.57170270750175,4.50533219784972,6.46840231984905,4.10236559739349,5.29705800698952,5.74952616514911,3.76962103039319,4.47468595917951,4.93078205872926,6.24832783338149,6.30072571898304,7.27588948038674,6.13390991189237,8.3723308176218,198,198,197,198,198,198,198,198,198,197,198,198,198,198,197,0.00000533306836670804,0.000000000430409100864589,0.0000113449281225238,0.000000000758684837718474,0.000059709949475173,0.000000311811309575024,0.0000000334793415860866,0.000215728730006053,0.0000128939136539008,0.00000173531542623551,0.00000000249191852564288,0.0000000018817849702114,0.00000000000786791938095491,0.00000000457755008034373,0.0000000000000103970107952913
"287",5.82,5.43,5.3,5.48,5.28,5.72,5.76,5.24,5.53,5.65,5.33,5.72,5.52,5.53,77.31,5,4.35,4.49494949494949,4.37,4.38,4.8,4.83,4.53,4.76,4.63636363636364,4.24,4.63,4.27,4.55,63.9393939393939,1.10444464768407,1.40169450121896,1.38169855941551,1.42474523684025,1.32634532426209,1.18133634311129,1.13813599159043,1.3342421145362,1.19303534454489,1.23398836004529,1.44288571686021,1.17275467824841,1.64826201702511,1.21817051102848,13.2273782494316,1.38534902432272,1.70782512765993,1.5008415147927,1.65544708477953,1.70430233956492,1.68174993036504,1.46373674290333,1.72008339003865,1.41507040193209,1.50817192663729,1.65828193920666,1.71537904048209,1.92723699223589,1.46594334781051,12.3716415206171,0.654536532077405,0.69129899551809,0.558210622961459,0.718721099337851,0.589366926743796,0.633066276065114,0.709337085542211,0.461248623936414,0.588338690603195,0.735999499287377,0.701271523566169,0.74183321133496,0.697084482148674,0.72713090021608,1.04385850652613,0.369181260993783,0.405063241189857,0.274241348431396,0.431800825650796,0.30546663035694,0.34820537605295,0.422653713802811,0.179806743642873,0.304460256474521,0.447908687612866,0.414789563409941,0.454317745831021,0.410706274366783,0.439995985745874,0.74632956946684,0.938320430920914,0.975884374630027,0.840814893155744,1.00393297222022,0.871839175912191,0.9164025693467,0.99433182475462,0.741555375919053,0.870791371206939,1.02233691623392,0.986081915775872,1.0275919930178,0.981800007363028,1.01253978344922,1.33904370166933,4.62827220366259,4.8882220755829,3.93721522758142,5.08212563123645,4.16745350507613,4.47645456746157,5.01577063333999,3.26152029798402,4.16018277759933,5.19120976364263,4.9587384976666,5.24555294244344,4.9291316438724,5.14159190353069,7.36262521399352,198,198,197,198,198,198,198,198,198,197,198,198,198,198,197,0.00000665944479412819,0.00000209819003148037,0.00011430472758688,0.000000860981975527524,0.0000460034676972605,0.0000127973755356738,0.00000117105392893231,0.0013048968577853,0.0000473705238993686,0.000000518260458851269,0.00000152193732561287,0.000000398797981713419,0.00000174228216603855,0.000000651974724741719,0.00000000000479869326864387
"288",5.87,5.64,5.39,5.7,5.4,5.72,5.68,5.52,5.59,5.72,5.4,5.6,5.8,5.58,78.61,5.03,4.13,4.35353535353535,4.32,4.37,4.91,4.76,4.46,4.69,4.6969696969697,4.15,4.56,4.41,4.46,63.3939393939394,1.16041615662902,1.29115092342867,1.3095993681468,1.25126198921591,1.26331294458641,1.16410975219329,1.27032963192133,1.23484755530733,1.15553127402616,1.07383951926315,1.4070529413629,1.28707639888456,1.20604537831105,1.19915795372411,12.8235066667555,1.48701449932814,1.65544708477953,1.59279712451392,1.65071150866785,1.7212574684594,1.66421031110733,1.55127839102614,1.7489968264665,1.52219272993623,1.43892353085346,1.67196128706814,1.75418691055763,1.96481679820411,1.51370840366074,13.980904018695,0.629803217237117,1.01716650904159,0.711186211806588,0.942193004628861,0.682232401304391,0.564028869988915,0.648901661913553,0.700174378582288,0.665997968372932,0.806389116119619,0.808959611534223,0.675999317172752,0.852660413129077,0.820200012601635,1.13453137645109,0.345016163647859,0.721315471872259,0.423730902757384,0.648834120540472,0.396217768213981,0.280657338106618,0.363677560659005,0.413719658297252,0.380372781035198,0.516391430751718,0.519621758464363,0.39013519486677,0.562062189603442,0.530543504340641,0.833699038630332,0.913072811096635,1.31073209110739,0.996940403366479,1.23340159229634,0.966616015729525,0.846029159959669,0.932566620512031,0.984959857426984,0.950027006021769,1.0944887351452,1.09640382051771,0.960245776826261,1.14127853916971,1.10794043238874,1.4328679122785,4.4533812572147,7.19245336139153,5.01619472577499,6.66231062759596,4.82411157307517,3.98828638754147,4.58842765462294,4.95098051108613,4.70931679692964,5.68768736520676,5.72020827021885,4.78003701250329,6.02921960172893,5.79968990839908,8.00216625730632,198,198,197,198,198,198,198,198,198,197,198,198,198,198,197,0.0000141132323656552,0.0000000000127932967251394,0.00000117314026364048,0.000000000260630818838218,0.0000028014539265176,0.0000936077520033003,0.00000791698619640776,0.00000157691405150627,0.00000466856154318709,0.0000000460147448582744,0.000000038831320390844,0.00000341190714984175,0.00000000793526131032708,0.0000000259461973051475,0.000000000000103032561724453
"289",5.8,5.47,5.37,5.59,5.26,5.71,5.74,5.4040404040404,5.53,5.69,5.43,5.51,5.68,5.7,77.7979797979798,4.94,4.11,4.26262626262626,4.04,4.26,4.6,4.88,4.45,4.73,4.70707070707071,3.99,4.56,4,4.35,61.959595959596,0.963998407308295,1.28279209365959,1.3973640408377,1.26407230326386,1.45380031418877,1.02784466066845,1.1773965458853,1.21989621438099,1.21817051102848,1.10732182140587,1.28121627819629,1.21850214392404,1.32482131442377,1.16774841624228,12.766329917036,1.44123964598942,1.71089792716331,1.61362729041265,1.60755790696398,1.67946600459969,1.74656950921086,1.47216599854525,1.76598042703957,1.52987092609313,1.56656732010434,1.68472040062523,1.7484191994398,1.88561808316413,1.5,13.8445592289263,0.701431714955823,0.89942769521871,0.7339305420398,1.07188548022568,0.636662399399431,0.774599526893813,0.645183316758,0.628044929602892,0.578523235682274,0.72521047641615,0.962162164901052,0.630417935281484,1.0309749328833,1.00433024712144,1.18939269638477,0.414945774410175,0.60741707860347,0.445893448900028,0.774114312356578,0.35171972103318,0.486211825669769,0.360045218295611,0.342577315559502,0.294851775608808,0.437398350671546,0.668155367870868,0.345616996021428,0.73464732325611,0.708917362402615,0.885686887676737,0.98624574797235,1.18936813397542,1.02021856808541,1.36727687599598,0.920072606545224,1.0611630702722,0.928770359869356,0.911991263708699,0.860790886704987,1.01129185357928,1.2539820021784,0.913700067618128,1.32499293964536,1.29748033341644,1.49050253436535,4.95987122184572,6.35991422476137,5.17661683107327,7.57937491722979,4.50188299941836,5.47724578170507,4.5621349838801,4.42977607147497,4.09077703024919,5.11511177590825,6.80351391402663,4.45772797019159,7.29009366275125,7.10168728290334,8.36811937161299,198,198,197,198,198,198,198,197,198,197,198,198,198,198,196,0.0000015140672790777,0.00000000136785580754577,0.000000555209601220275,0.00000000000130910161609648,0.0000114839094336269,0.000000130139950720306,0.00000886893472454065,0.0000156309699065775,0.000062527505374584,0.000000741083993469096,0.000000000118307429652791,0.0000138557919558175,0.00000000000724079342450937,0.0000000000216334110874077,0.000000000000010908893905709
"290",5.66,5.22,5.39,5.6,5.2,5.71,5.57,5.38,5.65,5.72,5.16,5.47,5.58,5.5,76.81,5.03,4.47,4.49494949494949,4.47,4.51,4.92,4.99,4.62,4.86,4.73737373737374,4.33,4.68,4.31,4.62,65.1515151515152,1.03689513218624,1.35273759092405,1.3095993681468,1.23909383637945,1.39262124764558,1.15727824195088,1.11241842284041,1.28534867336502,1.14922020113948,1.06439151299195,1.42644574896751,1.25089866685814,1.33469627309517,1.03961919990354,12.0827910014135,1.43867924840736,1.57925311588751,1.51437828136033,1.59199385816794,1.50752322125606,1.67982683090198,1.43192319640546,1.60667798311116,1.35601912921163,1.40397292393407,1.59579624531632,1.70489491367259,1.8350955717825,1.39826732606877,12.2018429825452,0.50239893437035,0.510077846911228,0.632465040335446,0.792149250040783,0.475465342355863,0.547693305853165,0.452360934151639,0.522368517528191,0.628540485096049,0.789288036889119,0.548400828040356,0.52834748093417,0.791512356006299,0.714249057958997,0.960165583422036,0.220226180756194,0.227762518528647,0.346897295451565,0.503280767567263,0.193777293057572,0.264651614189639,0.171069539792692,0.239820953241792,0.343781917028763,0.499767672988411,0.265345030532353,0.245685150096973,0.502661486704882,0.427442026014277,0.665479675484825,0.783340974542642,0.791144776207484,0.916501769863905,1.0791579197052,0.755985088901713,0.829400683479264,0.732538018356262,0.803639477744254,0.911784361941519,1.07694497731477,0.830120707208674,0.809719533089084,1.07850470047254,0.99935709830933,1.25265710825865,3.5524969335417,3.60679504483963,4.46095234539015,5.60134106415676,3.36204767799014,3.87277650579251,3.19867484082505,3.69370321022548,4.44445239261698,5.56706868332429,3.87777944315653,3.73598086591382,5.59683754324995,5.05050352338911,6.77231568255169,198,198,197,198,198,198,198,198,198,197,198,198,198,198,197,0.000476960291988066,0.0003924401902369,0.0000137013989780459,0.0000000704786819803781,0.000928537479614992,0.000146144096172167,0.00160772442194433,0.000285862426008068,0.0000146565514745508,0.0000000840168826448622,0.000143380774746083,0.000244518332778566,0.0000000720765877714863,0.00000099726094534043,0.000000000142491398788565
